age,workclass,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,occupation_grouped,native_region
35,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
50,Private,9,Married-civ-spouse,Husband,White,Male,7298,0,45.0,>50K,Clerical,United-States
18,Private,9,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Sales,United-States
37,Private,9,Never-married,Not-in-family,White,Male,0,0,42.0,<=50K,Clerical,United-States
30,Private,10,Never-married,Unmarried,White,Female,0,0,36.0,<=50K,Service,United-States
40,Self-emp-inc,14,Married-civ-spouse,Wife,White,Female,15024,0,32.5,>50K,Executive,Other
22,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
50,Local-gov,10,Separated,Unmarried,Black,Female,0,0,32.5,<=50K,Service,United-States
70,Private,9,Divorced,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
43,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
77,Self-emp-not-inc,10,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
30,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
33,Private,10,Married-civ-spouse,Husband,White,Male,0,0,39.0,<=50K,Unskilled Labor,United-States
51,Private,10,Married-civ-spouse,Husband,White,Male,0,1902,50.0,>50K,Sales,United-States
58,State-gov,14,Married-civ-spouse,Husband,White,Male,0,1977,50.0,>50K,Professional,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Clerical,United-States
33,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
27,Private,7,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
35,Private,10,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Executive,United-States
32,Private,10,Divorced,Not-in-family,White,Female,0,0,52.5,<=50K,Sales,United-States
41,Private,13,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Professional,United-States
37,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
17,Private,7,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Sales,United-States
50,Private,13,Divorced,Not-in-family,White,Male,0,0,52.5,>50K,Executive,United-States
31,Private,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40.0,<=50K,Professional,Asia
54,State-gov,9,Separated,Unmarried,White,Female,0,0,38.0,<=50K,Executive,United-States
23,State-gov,9,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Service,United-States
40,Private,13,Divorced,Unmarried,White,Female,0,0,32.5,<=50K,Clerical,United-States
29,Private,13,Married-civ-spouse,Husband,White,Male,5013,0,40.0,<=50K,Professional,Europe
38,Private,9,Married-spouse-absent,Not-in-family,White,Male,0,0,35.0,<=50K,Service,United-States
30,Private,11,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Executive,United-States
20,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,32.5,<=50K,Sales,Asia
43,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Unskilled Labor,United-States
25,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Professional,United-States
39,Private,14,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Sales,United-States
48,Private,12,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Professional,United-States
41,Self-emp-not-inc,9,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Service,United-States
24,Private,13,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Clerical,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Clerical,Europe
25,Private,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Clerical,United-States
57,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
39,Private,10,Married-civ-spouse,Wife,White,Female,0,0,35.0,>50K,Executive,Caribbean
66,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
34,Private,10,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Clerical,United-States
36,Private,13,Divorced,Not-in-family,White,Male,14084,0,40.0,>50K,Professional,United-States
46,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Sales,United-States
42,Local-gov,14,Divorced,Unmarried,White,Female,0,0,45.0,<=50K,Professional,United-States
46,Private,9,Married-civ-spouse,Husband,White,Male,0,1902,52.5,>50K,Unskilled Labor,Canada
34,Local-gov,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Service,United-States
43,Private,10,Married-civ-spouse,Wife,Black,Female,0,0,40.0,<=50K,Professional,United-States
42,Private,10,Divorced,Own-child,White,Female,0,0,40.0,<=50K,Executive,United-States
31,Private,13,Never-married,Not-in-family,White,Male,0,0,48.0,<=50K,Sales,United-States
70,Private,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Executive,United-States
46,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Clerical,Europe
42,Self-emp-inc,4,Divorced,Unmarried,White,Male,0,0,32.5,<=50K,Skilled Labor,United-States
21,Private,11,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Executive,United-States
24,Private,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
23,Private,9,Never-married,Other-relative,White,Male,0,0,52.5,<=50K,Sales,United-States
50,Local-gov,14,Married-civ-spouse,Husband,White,Male,7298,0,40.0,>50K,Professional,United-States
37,Private,10,Divorced,Unmarried,White,Female,0,0,45.0,<=50K,Clerical,United-States
19,Private,7,Never-married,Unmarried,White,Female,0,0,32.5,<=50K,Professional,United-States
44,Federal-gov,12,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
29,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
30,Private,11,Married-civ-spouse,Wife,White,Female,0,0,32.5,<=50K,Clerical,United-States
36,Private,10,Married-civ-spouse,Husband,White,Male,0,0,44.0,<=50K,Sales,United-States
49,Self-emp-not-inc,13,Never-married,Not-in-family,White,Male,0,0,45.0,<=50K,Sales,United-States
29,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
45,Local-gov,9,Never-married,Not-in-family,Black,Female,0,0,40.0,<=50K,Clerical,United-States
75,State-gov,16,Married-civ-spouse,Husband,Black,Male,0,0,32.5,>50K,Professional,United-States
42,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Service,United-States
37,Private,12,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Executive,United-States
51,Private,13,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
61,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,48.0,<=50K,Unskilled Labor,United-States
33,Private,12,Never-married,Unmarried,White,Female,2174,0,52.5,<=50K,Executive,United-States
50,Local-gov,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Clerical,United-States
59,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
25,Private,9,Never-married,Unmarried,White,Female,0,0,32.5,<=50K,Clerical,United-States
22,Private,9,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
56,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Unskilled Labor,United-States
44,Private,13,Never-married,Unmarried,Black,Female,0,0,40.0,<=50K,Clerical,United-States
35,Private,11,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Skilled Labor,United-States
57,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Executive,United-States
47,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,15024,0,50.0,>50K,Unskilled Labor,United-States
27,Private,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Executive,United-States
50,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,2051,32.5,<=50K,Unskilled Labor,United-States
30,Private,13,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Professional,United-States
46,Private,7,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
48,Self-emp-inc,15,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,United-States
61,Private,13,Divorced,Not-in-family,White,Male,0,0,40.0,>50K,Clerical,United-States
33,Private,9,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
40,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Service,United-States
58,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Executive,United-States
46,Self-emp-inc,14,Married-civ-spouse,Husband,White,Male,0,2392,50.0,>50K,Executive,United-States
35,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
51,Self-emp-inc,10,Divorced,Unmarried,White,Female,0,0,50.0,<=50K,Executive,United-States
37,Private,8,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Service,United-States
64,Private,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,2057,52.5,<=50K,Professional,Asia
41,Private,9,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Skilled Labor,United-States
18,Private,7,Never-married,Own-child,White,Male,594,0,32.5,<=50K,Unskilled Labor,United-States
44,Self-emp-not-inc,7,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
41,State-gov,13,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,0,48.0,>50K,Professional,United-States
33,State-gov,10,Separated,Not-in-family,White,Male,10520,0,40.0,>50K,Professional,United-States
37,Private,5,Separated,Unmarried,White,Female,0,0,32.5,<=50K,Service,Latin America
34,Private,10,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Clerical,United-States
24,Federal-gov,13,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Professional,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
38,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Executive,United-States
28,Private,11,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Service,United-States
20,Self-emp-not-inc,9,Never-married,Own-child,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
22,Federal-gov,13,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Professional,United-States
55,Private,13,Divorced,Unmarried,White,Female,0,0,52.5,<=50K,Clerical,United-States
20,Private,10,Never-married,Not-in-family,White,Male,0,0,35.0,<=50K,Professional,United-States
26,Private,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
20,Self-emp-inc,9,Never-married,Own-child,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
40,Private,5,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Service,United-States
33,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Sales,United-States
54,Private,10,Divorced,Own-child,White,Male,0,0,50.0,<=50K,Professional,United-States
24,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
25,Private,10,Never-married,Own-child,White,Male,0,0,46.0,<=50K,Executive,United-States
18,Private,7,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
49,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Skilled Labor,United-States
17,Private,8,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
34,Self-emp-not-inc,11,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Skilled Labor,United-States
37,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Professional,United-States
49,Federal-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
74,Private,9,Widowed,Not-in-family,White,Female,15831,0,40.0,>50K,Clerical,United-States
37,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
20,Private,7,Married-civ-spouse,Husband,White,Male,0,1573,40.0,<=50K,Unskilled Labor,United-States
40,Private,9,Married-civ-spouse,Wife,White,Female,0,0,35.0,>50K,Executive,United-States
34,Private,13,Never-married,Not-in-family,White,Male,27828,0,40.0,>50K,Sales,United-States
30,Private,15,Married-civ-spouse,Husband,Black,Male,0,1740,40.0,<=50K,Professional,Caribbean
44,Private,9,Separated,Not-in-family,White,Female,0,0,40.0,<=50K,Clerical,Caribbean
40,Private,6,Married-civ-spouse,Wife,Black,Female,0,0,32.5,<=50K,Service,United-States
58,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Sales,Europe
44,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
42,Private,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,>50K,Sales,United-States
39,Private,9,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Service,United-States
19,Private,9,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Service,United-States
41,Private,14,Married-civ-spouse,Husband,White,Male,15024,0,52.5,>50K,Executive,United-States
29,State-gov,14,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
34,Federal-gov,10,Never-married,Other-relative,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
38,Private,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
27,Private,1,Married-civ-spouse,Other-relative,White,Male,41310,0,32.5,<=50K,Unskilled Labor,Latin America
54,Private,10,Divorced,Unmarried,White,Female,0,0,48.0,<=50K,Skilled Labor,United-States
40,Private,9,Widowed,Unmarried,Black,Female,0,0,37.0,<=50K,Unskilled Labor,United-States
19,Private,10,Never-married,Other-relative,White,Female,0,0,32.5,<=50K,Sales,United-States
17,Private,7,Never-married,Own-child,White,Male,594,0,32.5,<=50K,Service,United-States
33,Private,10,Married-civ-spouse,Husband,White,Male,0,0,52.0,<=50K,Sales,United-States
80,Private,4,Widowed,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
24,Self-emp-not-inc,9,Never-married,Own-child,White,Male,0,0,50.0,<=50K,Skilled Labor,United-States
28,Private,13,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
55,Private,9,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Executive,United-States
21,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Executive,United-States
51,Private,9,Divorced,Not-in-family,White,Female,0,0,38.0,<=50K,Clerical,United-States
19,Private,9,Never-married,Own-child,Black,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
42,Private,9,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
60,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,48.0,<=50K,Executive,United-States
20,Private,10,Never-married,Own-child,Black,Female,0,0,40.0,<=50K,Professional,United-States
51,Private,9,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Clerical,United-States
21,Private,10,Never-married,Own-child,White,Female,0,0,40.0,<=50K,Service,United-States
37,State-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
26,Private,9,Never-married,Not-in-family,White,Male,0,0,52.0,<=50K,Unskilled Labor,United-States
42,Federal-gov,14,Never-married,Not-in-family,White,Female,14084,0,52.5,>50K,Executive,United-States
40,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
55,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
33,Private,9,Never-married,Not-in-family,Black,Male,0,0,32.5,<=50K,Service,United-States
62,Private,9,Married-civ-spouse,Husband,White,Male,0,1977,52.5,>50K,Unskilled Labor,United-States
47,Private,6,Divorced,Unmarried,White,Female,0,0,32.5,<=50K,Sales,United-States
26,Private,8,Never-married,Other-relative,Black,Male,0,0,51.0,<=50K,Sales,United-States
59,Private,9,Married-spouse-absent,Unmarried,White,Female,0,0,32.5,<=50K,Clerical,Caribbean
70,Local-gov,10,Widowed,Not-in-family,White,Female,0,0,32.5,<=50K,Clerical,United-States
26,Private,10,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Clerical,United-States
47,Private,6,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Sales,United-States
25,Private,14,Never-married,Not-in-family,White,Female,0,0,43.0,<=50K,Executive,United-States
52,Self-emp-inc,15,Married-civ-spouse,Husband,White,Male,15024,0,52.5,>50K,Professional,United-States
46,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
67,Private,6,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
34,Private,14,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
53,State-gov,10,Divorced,Other-relative,White,Female,4650,0,40.0,<=50K,Clerical,United-States
22,Private,13,Never-married,Not-in-family,White,Female,0,0,35.0,<=50K,Clerical,United-States
39,Local-gov,9,Divorced,Own-child,White,Male,0,0,42.0,<=50K,Clerical,United-States
54,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,35.0,<=50K,Skilled Labor,United-States
24,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
37,Private,9,Separated,Unmarried,White,Female,0,0,38.0,<=50K,Professional,United-States
38,Private,6,Never-married,Not-in-family,White,Male,0,2559,52.5,>50K,Professional,United-States
41,Local-gov,14,Never-married,Not-in-family,Black,Female,0,0,40.0,<=50K,Professional,United-States
36,Private,9,Married-civ-spouse,Husband,White,Male,0,0,33.0,<=50K,Unskilled Labor,United-States
43,Private,11,Married-civ-spouse,Husband,White,Male,15024,0,40.0,>50K,Executive,United-States
39,Private,13,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
26,Private,13,Never-married,Own-child,White,Male,0,0,45.0,<=50K,Sales,United-States
49,Local-gov,14,Never-married,Not-in-family,White,Female,4650,0,40.0,<=50K,Professional,United-States
37,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,United-States
43,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
54,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
53,Self-emp-inc,3,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Sales,Latin America
57,Local-gov,14,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Professional,United-States
28,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
29,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
21,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Sales,United-States
51,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
46,State-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
50,Self-emp-inc,15,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,United-States
